
S&P 500 INDEX,Last: 6824.6602,Change:  41.8502
Date: 10 avril 2026 à 04:32 UTC−4,Bid: 6773.48,Ask: 6860.2598,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue Jun 30 2026,SPXW260630C06005000,0,0,895.5,903.8,0,0.252,0.8789,0.0002,0,6005.00,SPXW260630P06005000,58.3,0,50.1,50.9,0,0.2532,-0.1214,0.0002,4
Tue Jun 30 2026,SPXW260630C06010000,0,0,891.5,899.3,0,0.2519,0.8779,0.0002,0,6010.00,SPXW260630P06010000,52.7,-8.65,50.5,51.3,1,0.2527,-0.1224,0.0002,46
Tue Jun 30 2026,SPXW260630C06015000,0,0,886.4,894.7,0,0.251,0.8769,0.0002,0,6015.00,SPXW260630P06015000,52.01,-9.84,50.9,51.7,1,0.2522,-0.1233,0.0002,2
Tue Jun 30 2026,SPXW260630C06020000,0,0,882.4,890.3,0,0.251,0.8759,0.0002,0,6020.00,SPXW260630P06020000,51.65,-10.7,51.3,52.1,27,0.2516,-0.1243,0.0002,88
Tue Jun 30 2026,SPXW260630C06025000,1065.3,0,877.8,885.6,0,0.2504,0.8749,0.0002,1,6025.00,SPXW260630P06025000,54.39,-8.46,51.7,52.5,21,0.2511,-0.1253,0.0002,558
Tue Jun 30 2026,SPXW260630C06030000,0,0,873.3,881.1,0,0.2499,0.8739,0.0003,0,6030.00,SPXW260630P06030000,51.3,-12,52.1,52.9,3,0.2506,-0.1263,0.0003,86
Tue Jun 30 2026,SPXW260630C06035000,0,0,868.2,876.4,0,0.2489,0.8729,0.0003,0,6035.00,SPXW260630P06035000,110.53,0,52.5,53.4,0,0.2501,-0.1273,0.0003,1
Tue Jun 30 2026,SPXW260630C06040000,0,0,864.2,872,0,0.2489,0.8719,0.0003,0,6040.00,SPXW260630P06040000,58.38,-5.87,52.9,53.8,1,0.2496,-0.1284,0.0003,142
Tue Jun 30 2026,SPXW260630C06045000,0,0,859.2,867.3,0,0.2479,0.8709,0.0003,0,6045.00,SPXW260630P06045000,108.66,0,53.3,54.2,0,0.2491,-0.1294,0.0003,151
Tue Jun 30 2026,SPXW260630C06050000,771.12,0,855.1,862.9,0,0.2478,0.8698,0.0003,19,6050.00,SPXW260630P06050000,53.03,-12.22,53.7,54.6,9,0.2485,-0.1304,0.0003,1356
Tue Jun 30 2026,SPXW260630C06055000,0,0,850.9,859.1,0,0.2468,0.8688,0.0003,0,6055.00,SPXW260630P06055000,112.48,0,54.2,55,0,0.248,-0.1315,0.0003,32
Tue Jun 30 2026,SPXW260630C06060000,994.5,0,846,853.7,0,0.2467,0.8677,0.0003,0,6060.00,SPXW260630P06060000,54.26,-12.04,54.6,55.5,22,0.2476,-0.1325,0.0003,232
Tue Jun 30 2026,SPXW260630C06065000,0,0,841.1,849.2,0,0.2459,0.8667,0.0003,0,6065.00,SPXW260630P06065000,56.65,-10.2,55,55.9,145,0.247,-0.1336,0.0003,145
Tue Jun 30 2026,SPXW260630C06070000,0,0,837,844.8,0,0.2458,0.8656,0.0003,0,6070.00,SPXW260630P06070000,54.72,-12.63,55.5,56.4,1,0.2466,-0.1347,0.0003,35
Tue Jun 30 2026,SPXW260630C06075000,542.74,0,832.5,840.3,0,0.2453,0.8645,0.0003,2,6075.00,SPXW260630P06075000,55.8,-12.05,55.9,56.8,1,0.246,-0.1358,0.0003,235
Tue Jun 30 2026,SPXW260630C06080000,0,0,828,835.7,0,0.2447,0.8634,0.0003,0,6080.00,SPXW260630P06080000,56.31,-12.09,56.4,57.3,20,0.2456,-0.1368,0.0003,153
Tue Jun 30 2026,SPXW260630C06085000,0,0,823.2,831.1,0,0.244,0.8623,0.0003,0,6085.00,SPXW260630P06085000,58.65,-10.3,56.8,57.7,1,0.245,-0.1379,0.0003,94
Tue Jun 30 2026,SPXW260630C06090000,913.45,0,819,826.7,0,0.2437,0.8612,0.0003,1,6090.00,SPXW260630P06090000,121.13,0,57.3,58.2,0,0.2445,-0.139,0.0003,179
Tue Jun 30 2026,SPXW260630C06095000,0,0,814.3,822.1,0,0.243,0.8601,0.0003,0,6095.00,SPXW260630P06095000,59.6,-10.45,57.7,58.6,1,0.244,-0.1402,0.0003,1
Tue Jun 30 2026,SPXW260630C06100000,646.48,0,810,817.7,0,0.2427,0.859,0.0003,158,6100.00,SPXW260630P06100000,57.8,-12.8,58.2,59,22,0.2435,-0.1413,0.0003,2541
Tue Jun 30 2026,SPXW260630C06105000,0,0,805.3,813.1,0,0.242,0.8578,0.0003,0,6105.00,SPXW260630P06105000,71.29,0,58.6,59.5,0,0.2429,-0.1424,0.0003,3
Tue Jun 30 2026,SPXW260630C06110000,0,0,801,808.6,0,0.2416,0.8567,0.0003,0,6110.00,SPXW260630P06110000,59.47,-12.18,59.1,60,8,0.2424,-0.1436,0.0003,176
Tue Jun 30 2026,SPXW260630C06115000,0,0,796.3,804.1,0,0.2409,0.8555,0.0003,0,6115.00,SPXW260630P06115000,164.71,0,59.6,60.5,0,0.242,-0.1447,0.0003,149
Tue Jun 30 2026,SPXW260630C06120000,0,0,792,799.6,0,0.2405,0.8544,0.0003,0,6120.00,SPXW260630P06120000,61.53,-11.27,60,60.9,3,0.2413,-0.1459,0.0003,90
Tue Jun 30 2026,SPXW260630C06125000,912.02,0,787.6,795.2,0,0.2401,0.8532,0.0003,14,6125.00,SPXW260630P06125000,64.15,-9.2,60.5,61.4,3,0.2408,-0.1471,0.0003,1392
Tue Jun 30 2026,SPXW260630C06130000,0,0,783.1,790.7,0,0.2396,0.852,0.0003,0,6130.00,SPXW260630P06130000,61.62,-12.33,61,61.9,1,0.2404,-0.1483,0.0003,136
Tue Jun 30 2026,SPXW260630C06135000,0,0,779,787,0,0.2387,0.8508,0.0003,0,6135.00,SPXW260630P06135000,0,0,61.5,62.4,0,0.2399,-0.1494,0.0003,0
Tue Jun 30 2026,SPXW260630C06140000,449.97,0,774.2,781.8,0,0.2386,0.8496,0.0003,4,6140.00,SPXW260630P06140000,63.22,-11.88,62,62.9,1,0.2394,-0.1507,0.0003,33
Tue Jun 30 2026,SPXW260630C06145000,0,0,769.3,777.2,0,0.2377,0.8484,0.0003,0,6145.00,SPXW260630P06145000,121.36,0,62.5,63.4,0,0.2388,-0.1519,0.0003,20
Tue Jun 30 2026,SPXW260630C06150000,553.6,0,765.3,772.9,0,0.2376,0.8472,0.0003,26,6150.00,SPXW260630P06150000,61.98,-14.37,63,63.9,6,0.2383,-0.1531,0.0003,3036
Tue Jun 30 2026,SPXW260630C06155000,473.14,0,760.7,768.6,0,0.2371,0.8459,0.0003,3,6155.00,SPXW260630P06155000,159.67,0,63.5,64.4,0,0.2378,-0.1543,0.0003,1
Tue Jun 30 2026,SPXW260630C06160000,0,0,756.4,764,0,0.2366,0.8447,0.0003,0,6160.00,SPXW260630P06160000,64.25,-13.25,64,64.9,2,0.2373,-0.1556,0.0003,142
Tue Jun 30 2026,SPXW260630C06165000,0,0,751.8,759.7,0,0.2361,0.8434,0.0003,0,6165.00,SPXW260630P06165000,82.24,0,64.5,65.4,0,0.2368,-0.1568,0.0003,58
Tue Jun 30 2026,SPXW260630C06170000,507.68,0,747.6,755,0,0.2356,0.8422,0.0003,6,6170.00,SPXW260630P06170000,64.02,-14.78,65,66,1,0.2362,-0.1581,0.0003,77
Tue Jun 30 2026,SPXW260630C06175000,743.95,29.65,743.1,750.6,21,0.235,0.8409,0.0003,133,6175.00,SPXW260630P06175000,78.15,-1.25,65.5,66.5,1,0.2357,-0.1594,0.0003,394
Tue Jun 30 2026,SPXW260630C06180000,0,0,738.6,746.1,0,0.2344,0.8396,0.0003,0,6180.00,SPXW260630P06180000,65.84,-14.16,66.1,67,42,0.2352,-0.1607,0.0003,3642
Tue Jun 30 2026,SPXW260630C06185000,0,0,734.1,742,0,0.2341,0.8383,0.0003,0,6185.00,SPXW260630P06185000,82.42,0,66.6,67.5,0,0.2347,-0.162,0.0003,13
Tue Jun 30 2026,SPXW260630C06190000,488.53,0,729.9,737.3,0,0.2335,0.837,0.0003,2,6190.00,SPXW260630P06190000,77.9,0,67.1,68.1,0,0.2342,-0.1633,0.0003,25
Tue Jun 30 2026,SPXW260630C06195000,489.18,0,725,733,0,0.2328,0.8357,0.0003,5,6195.00,SPXW260630P06195000,69.02,-12.88,67.7,68.6,1,0.2337,-0.1646,0.0003,6
Tue Jun 30 2026,SPXW260630C06200000,730.35,37.7,721,728.5,4,0.2325,0.8344,0.0003,669,6200.00,SPXW260630P06200000,68.7,-13.8,68.2,69.1,87,0.2332,-0.1659,0.0003,3983
Tue Jun 30 2026,SPXW260630C06205000,0,0,716.2,724.2,0,0.2318,0.833,0.0003,19,6205.00,SPXW260630P06205000,82.1,0,68.8,69.7,0,0.2327,-0.1672,0.0003,110
Tue Jun 30 2026,SPXW260630C06210000,691.55,0,712.2,720.1,0,0.2313,0.8317,0.0003,3,6210.00,SPXW260630P06210000,79.15,-4.7,69.3,70.3,6,0.2321,-0.1686,0.0003,67
Tue Jun 30 2026,SPXW260630C06215000,0,0,707.6,715.5,0,0.2309,0.8303,0.0003,0,6215.00,SPXW260630P06215000,86.12,0,69.9,70.8,0,0.2316,-0.17,0.0003,1
Tue Jun 30 2026,SPXW260630C06220000,484,0,703.5,710.9,0,0.2305,0.8289,0.0003,3,6220.00,SPXW260630P06220000,71.06,-14.14,70.5,71.4,17,0.2311,-0.1713,0.0003,747
Tue Jun 30 2026,SPXW260630C06225000,700.14,28.99,699.1,706.4,21,0.2299,0.8276,0.0003,222,6225.00,SPXW260630P06225000,71.64,-14.21,71,72,17,0.2306,-0.1727,0.0003,474
Tue Jun 30 2026,SPXW260630C06230000,769.31,0,694.7,702,0,0.2293,0.8262,0.0004,0,6230.00,SPXW260630P06230000,83.27,0,71.6,72.6,0,0.2301,-0.1741,0.0004,51
Tue Jun 30 2026,SPXW260630C06235000,0,0,689.9,697.8,0,0.2287,0.8248,0.0004,0,6235.00,SPXW260630P06235000,91.54,0,72.2,73.2,0,0.2296,-0.1755,0.0004,7
Tue Jun 30 2026,SPXW260630C06240000,664.98,0,686,693.4,0,0.2284,0.8233,0.0004,2,6240.00,SPXW260630P06240000,92.19,0,72.8,73.7,0,0.2291,-0.1769,0.0004,160
Tue Jun 30 2026,SPXW260630C06245000,0,0,681.4,689,0,0.2278,0.8219,0.0004,0,6245.00,SPXW260630P06245000,137.58,0,73.4,74.3,0,0.2286,-0.1784,0.0004,21
Tue Jun 30 2026,SPXW260630C06250000,375.77,0,677.3,684.6,0,0.2274,0.8204,0.0004,188,6250.00,SPXW260630P06250000,74.83,-14.47,74,74.9,13,0.228,-0.1798,0.0004,1668
Tue Jun 30 2026,SPXW260630C06255000,0,0,672.7,680.3,0,0.2268,0.819,0.0004,0,6255.00,SPXW260630P06255000,86.2,0,74.6,75.5,0,0.2275,-0.1813,0.0004,36
Tue Jun 30 2026,SPXW260630C06260000,742.42,0,668.6,675.9,0,0.2264,0.8175,0.0004,37,6260.00,SPXW260630P06260000,135.82,0,75.2,76.1,0,0.227,-0.1827,0.0004,100
Tue Jun 30 2026,SPXW260630C06265000,0,0,664,671.6,0,0.2257,0.8161,0.0004,0,6265.00,SPXW260630P06265000,87.5,0,75.8,76.8,0,0.2265,-0.1842,0.0004,12
Tue Jun 30 2026,SPXW260630C06270000,449.5,0,660,667.2,0,0.2254,0.8146,0.0004,1,6270.00,SPXW260630P06270000,90.53,-1.62,76.4,77.4,180,0.226,-0.1857,0.0004,338
Tue Jun 30 2026,SPXW260630C06275000,586.14,0,655.7,662.6,0,0.2247,0.8131,0.0004,464,6275.00,SPXW260630P06275000,78.07,-14.78,77,78,6,0.2254,-0.1872,0.0004,590
Tue Jun 30 2026,SPXW260630C06280000,459.83,0,651.7,658.4,0,0.2241,0.8116,0.0004,3,6280.00,SPXW260630P06280000,77.17,-16.43,77.7,78.6,24,0.2249,-0.1887,0.0004,78
Tue Jun 30 2026,SPXW260630C06285000,0,0,646.7,654.2,0,0.2236,0.81,0.0004,0,6285.00,SPXW260630P06285000,89.15,-5.15,78.3,79.3,1,0.2244,-0.1902,0.0004,27
Tue Jun 30 2026,SPXW260630C06290000,0,0,642.7,649.9,0,0.2233,0.8085,0.0004,0,6290.00,SPXW260630P06290000,149.97,0,78.9,79.9,0,0.2239,-0.1918,0.0004,184
Tue Jun 30 2026,SPXW260630C06295000,371.53,0,637.9,645.6,0,0.2225,0.8069,0.0004,1,6295.00,SPXW260630P06295000,143.11,0,79.6,80.6,0,0.2234,-0.1933,0.0004,5
Tue Jun 30 2026,SPXW260630C06300000,599.06,0,636.1,639.8,0,0.2225,0.8054,0.0004,2034,6300.00,SPXW260630P06300000,80.77,-15.78,80.2,81.2,130,0.2229,-0.1949,0.0004,2737
Tue Jun 30 2026,SPXW260630C06305000,0,0,629.3,637,0,0.2215,0.8038,0.0004,0,6305.00,SPXW260630P06305000,152.28,0,80.9,81.9,0,0.2223,-0.1965,0.0004,21
Tue Jun 30 2026,SPXW260630C06310000,652.81,0,625.4,632.6,0,0.2212,0.8022,0.0004,0,6310.00,SPXW260630P06310000,95.87,0,81.5,82.5,0,0.2218,-0.1981,0.0004,63
Tue Jun 30 2026,SPXW260630C06315000,0,0,620.8,628.3,0,0.2205,0.8006,0.0004,0,6315.00,SPXW260630P06315000,163.22,0,82.2,83.2,0,0.2213,-0.1997,0.0004,10
Tue Jun 30 2026,SPXW260630C06320000,0,0,616.9,624,0,0.2202,0.799,0.0004,0,6320.00,SPXW260630P06320000,82.59,-17.06,82.9,83.9,4,0.2207,-0.2013,0.0004,185
Tue Jun 30 2026,SPXW260630C06325000,613.15,26.65,612.6,619.7,2,0.2196,0.7973,0.0004,124,6325.00,SPXW260630P06325000,97.6,0,83.5,84.5,0,0.2202,-0.2029,0.0004,237
Tue Jun 30 2026,SPXW260630C06330000,624.67,42.12,608.4,615.4,1,0.2191,0.7957,0.0004,1,6330.00,SPXW260630P06330000,84.14,-17.06,84.2,85.2,1,0.2197,-0.2046,0.0004,469
Tue Jun 30 2026,SPXW260630C06335000,0,0,603.7,611,0,0.2183,0.794,0.0004,0,6335.00,SPXW260630P06335000,167.64,0,84.9,85.9,0,0.2192,-0.2062,0.0004,1
Tue Jun 30 2026,SPXW260630C06340000,444.6,0,599.8,606.9,0,0.2181,0.7924,0.0004,8,6340.00,SPXW260630P06340000,100.01,0,85.6,86.6,0,0.2187,-0.2079,0.0004,321
Tue Jun 30 2026,SPXW260630C06345000,0,0,595.3,602.7,0,0.2174,0.7907,0.0004,0,6345.00,SPXW260630P06345000,87.37,-16.28,86.3,87.3,10,0.2182,-0.2096,0.0004,22
Tue Jun 30 2026,SPXW260630C06350000,571.65,0,591.3,598.2,0,0.2169,0.789,0.0004,203,6350.00,SPXW260630P06350000,88.15,-16.3,87,87.9,8,0.2176,-0.2113,0.0004,1973
Tue Jun 30 2026,SPXW260630C06355000,467.4,0,586.8,594.1,0,0.2163,0.7873,0.0004,5,6355.00,SPXW260630P06355000,0,0,87.7,88.7,0,0.2171,-0.213,0.0004,0
Tue Jun 30 2026,SPXW260630C06360000,661.97,0,582.8,589.7,0,0.2158,0.7856,0.0004,2,6360.00,SPXW260630P06360000,102.75,0,88.4,89.4,0,0.2166,-0.2147,0.0004,153
Tue Jun 30 2026,SPXW260630C06365000,326.51,0,578.4,585.7,0,0.2154,0.7838,0.0004,2,6365.00,SPXW260630P06365000,90.68,-16.22,89.2,90.2,6,0.216,-0.2164,0.0004,8
Tue Jun 30 2026,SPXW260630C06370000,584.97,35.62,574.4,581.4,2,0.2149,0.782,0.0004,6,6370.00,SPXW260630P06370000,106.09,-1.66,89.9,90.9,2,0.2154,-0.2182,0.0004,333
Tue Jun 30 2026,SPXW260630C06375000,420.5,0,570.2,577.5,0,0.2142,0.7803,0.0004,53,6375.00,SPXW260630P06375000,91.57,-17.03,90.6,91.6,22,0.215,-0.22,0.0004,642
Tue Jun 30 2026,SPXW260630C06380000,578.69,37.59,565.9,572.9,2,0.2138,0.7785,0.0004,2,6380.00,SPXW260630P06380000,91.67,-17.78,91.4,92.4,15,0.2144,-0.2218,0.0004,261
Tue Jun 30 2026,SPXW260630C06385000,290.89,0,561.5,568.5,0,0.2131,0.7767,0.0004,7,6385.00,SPXW260630P06385000,111.13,0,92.1,93.2,0,0.2139,-0.2236,0.0004,3
Tue Jun 30 2026,SPXW260630C06390000,329.52,0,557.5,564.4,0,0.2127,0.7749,0.0004,4,6390.00,SPXW260630P06390000,185.55,0,92.9,93.9,0,0.2134,-0.2254,0.0004,33
Tue Jun 30 2026,SPXW260630C06395000,0,0,553.1,560.3,0,0.2121,0.773,0.0004,0,6395.00,SPXW260630P06395000,103.35,0,93.6,94.6,0,0.2129,-0.2272,0.0004,21
Tue Jun 30 2026,SPXW260630C06400000,528.17,3.62,551.5,554.6,14,0.2123,0.7712,0.0004,4555,6400.00,SPXW260630P06400000,94,-18.4,94.4,95.4,104,0.2124,-0.229,0.0004,6141
Tue Jun 30 2026,SPXW260630C06405000,0,0,544.7,552,0,0.2111,0.7694,0.0004,0,6405.00,SPXW260630P06405000,221.65,0,95.2,96.2,0,0.2118,-0.2309,0.0004,9
Tue Jun 30 2026,SPXW260630C06410000,316.92,0,540.8,547.5,0,0.2105,0.7675,0.0004,1,6410.00,SPXW260630P06410000,101.17,-13.53,95.9,97,1,0.2112,-0.2328,0.0004,127
Tue Jun 30 2026,SPXW260630C06415000,530.06,0,536.4,543.6,0,0.21,0.7656,0.0004,6,6415.00,SPXW260630P06415000,115.4,-0.1,96.7,97.7,8,0.2107,-0.2347,0.0004,23
Tue Jun 30 2026,SPXW260630C06420000,345.97,0,532.4,539.2,0,0.2094,0.7637,0.0005,5,6420.00,SPXW260630P06420000,102.93,-13.57,97.5,98.5,1,0.2102,-0.2366,0.0005,47
Tue Jun 30 2026,SPXW260630C06425000,351,0,528,535,0,0.2088,0.7618,0.0005,333,6425.00,SPXW260630P06425000,114.9,-2.5,98.3,99.3,2,0.2097,-0.2385,0.0005,684
Tue Jun 30 2026,SPXW260630C06430000,301.25,0,524.2,530.9,0,0.2084,0.7598,0.0005,12,6430.00,SPXW260630P06430000,109.9,0,99.1,100.2,0,0.2091,-0.2404,0.0005,45
Tue Jun 30 2026,SPXW260630C06435000,283.64,0,519.8,526.9,0,0.2078,0.7579,0.0005,1,6435.00,SPXW260630P06435000,116.18,0,99.9,101,0,0.2086,-0.2424,0.0005,47
Tue Jun 30 2026,SPXW260630C06440000,261.84,0,515.9,522.6,0,0.2074,0.7559,0.0005,14,6440.00,SPXW260630P06440000,99.09,-21.01,100.8,101.8,41,0.208,-0.2444,0.0005,261
Tue Jun 30 2026,SPXW260630C06445000,370.5,0,511.5,518.3,0,0.2066,0.7539,0.0005,8,6445.00,SPXW260630P06445000,105.2,-15.9,101.6,102.6,19,0.2074,-0.2464,0.0005,19
Tue Jun 30 2026,SPXW260630C06450000,486.14,0,507.6,514.2,0,0.2062,0.7519,0.0005,593,6450.00,SPXW260630P06450000,103.02,-18.98,102.4,103.4,22,0.207,-0.2484,0.0005,1787
Tue Jun 30 2026,SPXW260630C06455000,486.32,0,503.2,510.2,0,0.2056,0.7499,0.0005,6,6455.00,SPXW260630P06455000,118,0,103.3,104.3,0,0.2063,-0.2504,0.0005,84
Tue Jun 30 2026,SPXW260630C06460000,337,0,499.4,505.9,0,0.2051,0.7478,0.0005,3,6460.00,SPXW260630P06460000,119.12,0,104.1,105.1,0,0.2059,-0.2524,0.0005,36
Tue Jun 30 2026,SPXW260630C06465000,478.37,0,495,502,0,0.2045,0.7458,0.0005,3,6465.00,SPXW260630P06465000,122.63,-2.27,105,106.1,1,0.2054,-0.2545,0.0005,48
Tue Jun 30 2026,SPXW260630C06470000,298.6,0,491.2,497.7,0,0.204,0.7437,0.0005,18,6470.00,SPXW260630P06470000,106.5,-19.4,105.8,107,88,0.2048,-0.2566,0.0005,89
Tue Jun 30 2026,SPXW260630C06475000,308.2,0,487.1,493.6,0,0.2034,0.7416,0.0005,101,6475.00,SPXW260630P06475000,124.7,-2.2,106.7,107.7,2,0.2043,-0.2586,0.0005,325
Tue Jun 30 2026,SPXW260630C06480000,347.52,0,482.8,489.5,0,0.2028,0.7395,0.0005,24,6480.00,SPXW260630P06480000,114.81,-13.04,107.6,108.6,2,0.2037,-0.2607,0.0005,158
Tue Jun 30 2026,SPXW260630C06485000,352.63,0,478.7,485.6,0,0.2023,0.7374,0.0005,2,6485.00,SPXW260630P06485000,186.61,0,108.5,109.6,0,0.2032,-0.2629,0.0005,67
Tue Jun 30 2026,SPXW260630C06490000,300.11,0,474.8,481.3,0,0.2018,0.7352,0.0005,8,6490.00,SPXW260630P06490000,126.01,-3.89,109.4,110.4,1,0.2026,-0.265,0.0005,88
Tue Jun 30 2026,SPXW260630C06495000,336.76,0,470.6,477.3,0,0.2012,0.7331,0.0005,6,6495.00,SPXW260630P06495000,133.89,0,110.2,111.3,0,0.202,-0.2672,0.0005,162
Tue Jun 30 2026,SPXW260630C06500000,447.54,3.09,469.4,472.1,28,0.2012,0.7309,0.0005,1218,6500.00,SPXW260630P06500000,114.96,-16.94,111.2,112.2,40,0.2015,-0.2693,0.0005,2867
Tue Jun 30 2026,SPXW260630C06505000,473.4,32.85,462.5,469.4,1,0.2002,0.7287,0.0005,10,6505.00,SPXW260630P06505000,130.53,-2.42,112.1,113.2,1,0.201,-0.2715,0.0005,41
Tue Jun 30 2026,SPXW260630C06510000,329.15,0,458.4,465.1,0,0.1995,0.7265,0.0005,15,6510.00,SPXW260630P06510000,114.6,-19.4,113,114,1,0.2004,-0.2738,0.0005,63
Tue Jun 30 2026,SPXW260630C06515000,480,0,454.4,461.3,0,0.199,0.7243,0.0005,5,6515.00,SPXW260630P06515000,127.95,-7.1,113.9,115,5,0.1999,-0.276,0.0005,9
Tue Jun 30 2026,SPXW260630C06520000,294.97,0,450.7,457,0,0.1985,0.722,0.0005,15,6520.00,SPXW260630P06520000,139.95,0,114.9,115.9,0,0.1993,-0.2782,0.0005,117
Tue Jun 30 2026,SPXW260630C06525000,318.7,0,446.6,453.1,0,0.198,0.7198,0.0005,132,6525.00,SPXW260630P06525000,134.35,0,115.8,116.8,0,0.1987,-0.2805,0.0005,603
Tue Jun 30 2026,SPXW260630C06530000,415.2,0,442.5,448.8,0,0.1972,0.7175,0.0005,10,6530.00,SPXW260630P06530000,118.81,-20.52,116.8,117.8,148,0.1982,-0.2828,0.0005,534
Tue Jun 30 2026,SPXW260630C06535000,319.28,0,438.2,444.9,0,0.1966,0.7152,0.0005,222,6535.00,SPXW260630P06535000,137.5,0,117.7,118.8,0,0.1977,-0.2851,0.0005,179
Tue Jun 30 2026,SPXW260630C06540000,308.25,0,434.4,440.9,0,0.1961,0.7128,0.0005,22,6540.00,SPXW260630P06540000,129.5,0,118.7,119.8,0,0.1971,-0.2874,0.0005,206
Tue Jun 30 2026,SPXW260630C06545000,404.63,-5.27,430.3,437.1,2,0.1956,0.7105,0.0005,18,6545.00,SPXW260630P06545000,227.82,0,119.6,120.7,0,0.1965,-0.2898,0.0005,14
Tue Jun 30 2026,SPXW260630C06550000,406.26,0,426.6,432.9,0,0.195,0.7081,0.0005,1118,6550.00,SPXW260630P06550000,118.57,-23.98,120.6,121.7,84,0.196,-0.2921,0.0005,1608
Tue Jun 30 2026,SPXW260630C06555000,395.7,0,422.4,429.1,0,0.1945,0.7058,0.0006,28,6555.00,SPXW260630P06555000,120.4,-23.25,121.6,122.7,13,0.1953,-0.2945,0.0006,110
Tue Jun 30 2026,SPXW260630C06560000,286.77,0,418.7,425,0,0.194,0.7034,0.0006,8,6560.00,SPXW260630P06560000,125.39,-19.41,122.6,123.7,6,0.1948,-0.2969,0.0006,304
Tue Jun 30 2026,SPXW260630C06565000,296.06,0,414.5,421,0,0.1932,0.7009,0.0006,13,6565.00,SPXW260630P06565000,143.78,0,123.6,124.7,0,0.1942,-0.2993,0.0006,23
Tue Jun 30 2026,SPXW260630C06570000,290.85,0,410.8,417,0,0.1928,0.6985,0.0006,38,6570.00,SPXW260630P06570000,143,0,124.6,125.7,0,0.1937,-0.3018,0.0006,245
Tue Jun 30 2026,SPXW260630C06575000,276.3,0,406.9,412.9,0,0.1921,0.696,0.0006,156,6575.00,SPXW260630P06575000,129.1,-19.1,125.6,126.8,35,0.1931,-0.3042,0.0006,560
Tue Jun 30 2026,SPXW260630C06580000,257.15,0,406.2,407.5,0,0.1926,0.6935,0.0006,26,6580.00,SPXW260630P06580000,147.1,0,126.7,127.7,0,0.1925,-0.3067,0.0006,99
Tue Jun 30 2026,SPXW260630C06585000,279.3,0,402.4,403.6,0,0.192,0.691,0.0006,11,6585.00,SPXW260630P06585000,222.9,0,127.7,128.8,0,0.1919,-0.3092,0.0006,21
Tue Jun 30 2026,SPXW260630C06590000,375.8,0.3,398.5,399.7,1,0.1914,0.6885,0.0006,75,6590.00,SPXW260630P06590000,127.56,-24.09,128.8,129.8,8,0.1914,-0.3118,0.0006,71
Tue Jun 30 2026,SPXW260630C06595000,370.06,-1.64,394.6,395.8,2,0.1909,0.6859,0.0006,58,6595.00,SPXW260630P06595000,153.62,0.77,129.8,130.9,1,0.1908,-0.3143,0.0006,79
Tue Jun 30 2026,SPXW260630C06600000,398.5,30.6,390.6,391.9,6,0.1902,0.6834,0.0006,740,6600.00,SPXW260630P06600000,131.15,-24.99,130.9,131.9,22,0.1902,-0.3169,0.0006,1589
Tue Jun 30 2026,SPXW260630C06605000,394.19,29.84,386.8,388,2,0.1897,0.6808,0.0006,13,6605.00,SPXW260630P06605000,250.16,0,132,133.1,0,0.1896,-0.3195,0.0006,51
Tue Jun 30 2026,SPXW260630C06610000,285.36,0,382.9,384.2,0,0.1892,0.6782,0.0006,96,6610.00,SPXW260630P06610000,158.17,0,133.1,134.2,0,0.1891,-0.3221,0.0006,39
Tue Jun 30 2026,SPXW260630C06615000,354,-2.75,379,380.3,68,0.1885,0.6756,0.0006,41,6615.00,SPXW260630P06615000,155.1,0,134.1,135.3,0,0.1885,-0.3247,0.0006,53
Tue Jun 30 2026,SPXW260630C06620000,277.44,0,375.2,376.5,0,0.188,0.6729,0.0006,100,6620.00,SPXW260630P06620000,161.56,0,135.3,136.4,0,0.1879,-0.3273,0.0006,103
Tue Jun 30 2026,SPXW260630C06625000,356.5,7.2,371.4,372.6,54,0.1873,0.6702,0.0006,137,6625.00,SPXW260630P06625000,139.95,-20.2,136.4,137.5,2,0.1874,-0.33,0.0006,541
Tue Jun 30 2026,SPXW260630C06630000,350,0,367.6,368.8,0,0.1869,0.6675,0.0006,144,6630.00,SPXW260630P06630000,134.73,-23.07,137.5,138.6,6,0.1868,-0.3327,0.0006,288
Tue Jun 30 2026,SPXW260630C06635000,253.96,0,363.7,365,0,0.1863,0.6648,0.0006,16,6635.00,SPXW260630P06635000,135.88,-26.82,138.6,139.7,3,0.1862,-0.3354,0.0006,71
Tue Jun 30 2026,SPXW260630C06640000,249.45,0,359.9,361.2,0,0.1858,0.6621,0.0006,124,6640.00,SPXW260630P06640000,143.79,-20.21,139.8,140.8,3,0.1856,-0.3382,0.0006,187
Tue Jun 30 2026,SPXW260630C06645000,247.17,0,355.8,357.4,0,0.1851,0.6593,0.0006,7,6645.00,SPXW260630P06645000,265.4,0,140.9,142.1,0,0.185,-0.3409,0.0006,26
Tue Jun 30 2026,SPXW260630C06650000,318.54,0,352.3,353.6,0,0.1846,0.6565,0.0006,171,6650.00,SPXW260630P06650000,138.9,-27.65,142.1,143.2,19,0.1845,-0.3437,0.0006,310
